0	6086
0	6088
0	6092
0	6094
0	6098
0	6103
0	6108
0	6113
0	6116
0	6119
0	6125
0	6129
0	6133
0	6136
0	6141
0	6144
0	6145
0	6148
0	6159
0	6160
0	6178
0	6179
0	6184
0	6185
0	6189
0	6197
0	6200
0	6202
0	6211
0	6219
0	6226
0	6229
0	6236
0	6240
0	6250
0	6251
0	6253
0	6256
0	6257
0	6258
0	6259
0	6260
0	6264
0	6266
0	6268
0	6278
0	6279
0	6283
0	6287
0	6292
0	6293
0	6298
0	6303
0	6306
0	6307
0	6309
0	6314
0	6318
0	6336
0	6352
0	6354
0	6366
0	6367
0	6368
0	6381
0	6385
0	6386
0	6394
0	6401
0	6415
0	6416
0	6418
0	6423
0	6424
0	6428
0	6432
0	6437
0	6439
0	6440
0	6447
0	6449
0	6456
0	6465
0	6466
0	6479
0	6480
0	6487
0	6488
0	6490
0	6497
0	6502
0	6504
0	6517
0	6522
0	6524
0	6537
0	6541
0	6542
0	6543
0	6548
0	6550
0	6551
0	6557
0	6563
0	6564
0	6572
0	6576
0	6597
0	6600
0	6602
0	6606
0	6624
0	6629
0	6644
0	6654
0	6659
0	6678
0	6679
0	6685
0	6690
0	6693
0	6701
0	6714
0	6717
0	6722
0	6730
0	6731
0	6750
0	6765
0	6775
0	6786
0	6787
0	6794
0	6804
0	6812
0	6813
0	6815
0	6816
0	6817
0	6824
0	6826
0	6833
0	6872
0	6880
0	6883
0	6886
0	6889
0	6892
0	6903
0	6920
0	6927
0	6934
0	6939
0	6942
0	6944
0	6947
0	6948
0	6950
0	6953
0	6954
0	6966
0	6967
0	6969
0	6971
0	6976
0	6996
0	6999
0	7000
0	7001
0	7004
0	7010
0	7043
0	7048
0	7072
0	7073
0	7080
0	7088
0	7100
0	7105
0	7114
0	7121
